Font: EF_jejudoldam  Style: Regular
Point Size: 90   Padding: 4   SP/PD Ratio: 4.4%

Characters included: 11041/13019
Missing characters: 1428
Excluded characters: 550

Characters missing from font file:
----------------------------------------
ID: 8200	Hex: 2008	Char [ ]
ID: 9619	Hex: 2593	Char [▓]
ID: 9620	Hex: 2594	Char [▔]
ID: 9621	Hex: 2595	Char [▕]
ID: 9622	Hex: 2596	Char [▖]
ID: 9623	Hex: 2597	Char [▗]
ID: 9624	Hex: 2598	Char [▘]
ID: 9625	Hex: 2599	Char [▙]
ID: 9626	Hex: 259A	Char [▚]
ID: 9627	Hex: 259B	Char [▛]
ID: 9628	Hex: 259C	Char [▜]
ID: 9629	Hex: 259D	Char [▝]
ID: 9630	Hex: 259E	Char [▞]
ID: 9631	Hex: 259F	Char [▟]
ID: 9634	Hex: 25A2	Char [▢]
ID: 9642	Hex: 25AA	Char [▪]
ID: 9643	Hex: 25AB	Char [▫]
ID: 9644	Hex: 25AC	Char [▬]
ID: 9645	Hex: 25AD	Char [▭]
ID: 9646	Hex: 25AE	Char [▮]
ID: 9647	Hex: 25AF	Char [▯]
ID: 9648	Hex: 25B0	Char [▰]
ID: 9649	Hex: 25B1	Char [▱]
ID: 9652	Hex: 25B4	Char [▴]
ID: 9653	Hex: 25B5	Char [▵]
ID: 9656	Hex: 25B8	Char [▸]
ID: 9657	Hex: 25B9	Char [▹]
ID: 9658	Hex: 25BA	Char [►]
ID: 9659	Hex: 25BB	Char [▻]
ID: 9662	Hex: 25BE	Char [▾]
ID: 9663	Hex: 25BF	Char [▿]
ID: 9666	Hex: 25C2	Char [◂]
ID: 9667	Hex: 25C3	Char [◃]
ID: 9668	Hex: 25C4	Char [◄]
ID: 9669	Hex: 25C5	Char [◅]
ID: 9673	Hex: 25C9	Char [◉]
ID: 9674	Hex: 25CA	Char [◊]
ID: 9676	Hex: 25CC	Char [◌]
ID: 9677	Hex: 25CD	Char [◍]
ID: 9682	Hex: 25D2	Char [◒]
ID: 9683	Hex: 25D3	Char [◓]
ID: 9684	Hex: 25D4	Char [◔]
ID: 9685	Hex: 25D5	Char [◕]
ID: 9686	Hex: 25D6	Char [◖]
ID: 9687	Hex: 25D7	Char [◗]
ID: 9688	Hex: 25D8	Char [◘]
ID: 9689	Hex: 25D9	Char [◙]
ID: 9690	Hex: 25DA	Char [◚]
ID: 9691	Hex: 25DB	Char [◛]
ID: 9692	Hex: 25DC	Char [◜]
ID: 9693	Hex: 25DD	Char [◝]
ID: 9694	Hex: 25DE	Char [◞]
ID: 9695	Hex: 25DF	Char [◟]
ID: 9696	Hex: 25E0	Char [◠]
ID: 9697	Hex: 25E1	Char [◡]
ID: 9698	Hex: 25E2	Char [◢]
ID: 9699	Hex: 25E3	Char [◣]
ID: 9700	Hex: 25E4	Char [◤]
ID: 9701	Hex: 25E5	Char [◥]
ID: 9702	Hex: 25E6	Char [◦]
ID: 9703	Hex: 25E7	Char [◧]
ID: 9704	Hex: 25E8	Char [◨]
ID: 9705	Hex: 25E9	Char [◩]
ID: 9706	Hex: 25EA	Char [◪]
ID: 9707	Hex: 25EB	Char [◫]
ID: 9708	Hex: 25EC	Char [◬]
ID: 9709	Hex: 25ED	Char [◭]
ID: 9710	Hex: 25EE	Char [◮]
ID: 9711	Hex: 25EF	Char [◯]
ID: 9712	Hex: 25F0	Char [◰]
ID: 9713	Hex: 25F1	Char [◱]
ID: 9714	Hex: 25F2	Char [◲]
ID: 9715	Hex: 25F3	Char [◳]
ID: 9716	Hex: 25F4	Char [◴]
ID: 9717	Hex: 25F5	Char [◵]
ID: 9718	Hex: 25F6	Char [◶]
ID: 9719	Hex: 25F7	Char [◷]
ID: 9720	Hex: 25F8	Char [◸]
ID: 9721	Hex: 25F9	Char [◹]
ID: 9722	Hex: 25FA	Char [◺]
ID: 9723	Hex: 25FB	Char [◻]
ID: 9724	Hex: 25FC	Char [◼]
ID: 9725	Hex: 25FD	Char [◽]
ID: 9726	Hex: 25FE	Char [◾]
ID: 9727	Hex: 25FF	Char [◿]
ID: 9728	Hex: 2600	Char [☀]
ID: 9729	Hex: 2601	Char [☁]
ID: 9730	Hex: 2602	Char [☂]
ID: 9731	Hex: 2603	Char [☃]
ID: 9732	Hex: 2604	Char [☄]
ID: 9735	Hex: 2607	Char [☇]
ID: 9736	Hex: 2608	Char [☈]
ID: 9737	Hex: 2609	Char [☉]
ID: 9738	Hex: 260A	Char [☊]
ID: 9739	Hex: 260B	Char [☋]
ID: 9740	Hex: 260C	Char [☌]
ID: 9741	Hex: 260D	Char [☍]
ID: 9744	Hex: 2610	Char [☐]
ID: 9745	Hex: 2611	Char [☑]
ID: 9746	Hex: 2612	Char [☒]
ID: 9747	Hex: 2613	Char [☓]
ID: 9748	Hex: 2614	Char [☔]
ID: 9749	Hex: 2615	Char [☕]
ID: 9750	Hex: 2616	Char [☖]
ID: 9751	Hex: 2617	Char [☗]
ID: 9752	Hex: 2618	Char [☘]
ID: 9753	Hex: 2619	Char [☙]
ID: 9754	Hex: 261A	Char [☚]
ID: 9755	Hex: 261B	Char [☛]
ID: 9757	Hex: 261D	Char [☝]
ID: 9759	Hex: 261F	Char [☟]
ID: 9760	Hex: 2620	Char [☠]
ID: 9761	Hex: 2621	Char [☡]
ID: 9762	Hex: 2622	Char [☢]
ID: 9763	Hex: 2623	Char [☣]
ID: 9764	Hex: 2624	Char [☤]
ID: 9765	Hex: 2625	Char [☥]
ID: 9766	Hex: 2626	Char [☦]
ID: 9767	Hex: 2627	Char [☧]
ID: 9768	Hex: 2628	Char [☨]
ID: 9769	Hex: 2629	Char [☩]
ID: 9770	Hex: 262A	Char [☪]
ID: 9771	Hex: 262B	Char [☫]
ID: 9772	Hex: 262C	Char [☬]
ID: 9773	Hex: 262D	Char [☭]
ID: 9774	Hex: 262E	Char [☮]
ID: 9775	Hex: 262F	Char [☯]
ID: 9776	Hex: 2630	Char [☰]
ID: 9777	Hex: 2631	Char [☱]
ID: 9778	Hex: 2632	Char [☲]
ID: 9779	Hex: 2633	Char [☳]
ID: 9780	Hex: 2634	Char [☴]
ID: 9781	Hex: 2635	Char [☵]
ID: 9782	Hex: 2636	Char [☶]
ID: 9783	Hex: 2637	Char [☷]
ID: 9784	Hex: 2638	Char [☸]
ID: 9785	Hex: 2639	Char [☹]
ID: 9786	Hex: 263A	Char [☺]
ID: 9787	Hex: 263B	Char [☻]
ID: 9788	Hex: 263C	Char [☼]
ID: 9789	Hex: 263D	Char [☽]
ID: 9790	Hex: 263E	Char [☾]
ID: 9791	Hex: 263F	Char [☿]
ID: 9793	Hex: 2641	Char [♁]
ID: 9795	Hex: 2643	Char [♃]
ID: 9796	Hex: 2644	Char [♄]
ID: 9797	Hex: 2645	Char [♅]
ID: 9798	Hex: 2646	Char [♆]
ID: 9799	Hex: 2647	Char [♇]
ID: 9800	Hex: 2648	Char [♈]
ID: 9801	Hex: 2649	Char [♉]
ID: 9802	Hex: 264A	Char [♊]
ID: 9803	Hex: 264B	Char [♋]
ID: 9804	Hex: 264C	Char [♌]
ID: 9805	Hex: 264D	Char [♍]
ID: 9806	Hex: 264E	Char [♎]
ID: 9807	Hex: 264F	Char [♏]
ID: 9808	Hex: 2650	Char [♐]
ID: 9809	Hex: 2651	Char [♑]
ID: 9810	Hex: 2652	Char [♒]
ID: 9811	Hex: 2653	Char [♓]
ID: 9812	Hex: 2654	Char [♔]
ID: 9813	Hex: 2655	Char [♕]
ID: 9814	Hex: 2656	Char [♖]
ID: 9815	Hex: 2657	Char [♗]
ID: 9816	Hex: 2658	Char [♘]
ID: 9817	Hex: 2659	Char [♙]
ID: 9818	Hex: 265A	Char [♚]
ID: 9819	Hex: 265B	Char [♛]
ID: 9820	Hex: 265C	Char [♜]
ID: 9821	Hex: 265D	Char [♝]
ID: 9822	Hex: 265E	Char [♞]
ID: 9823	Hex: 265F	Char [♟]
ID: 9826	Hex: 2662	Char [♢]
ID: 9830	Hex: 2666	Char [♦]
ID: 9835	Hex: 266B	Char [♫]
ID: 9838	Hex: 266E	Char [♮]
ID: 9839	Hex: 266F	Char [♯]
ID: 9840	Hex: 2670	Char [♰]
ID: 9841	Hex: 2671	Char [♱]
ID: 9842	Hex: 2672	Char [♲]
ID: 9843	Hex: 2673	Char [♳]
ID: 9844	Hex: 2674	Char [♴]
ID: 9845	Hex: 2675	Char [♵]
ID: 9846	Hex: 2676	Char [♶]
ID: 9847	Hex: 2677	Char [♷]
ID: 9848	Hex: 2678	Char [♸]
ID: 9849	Hex: 2679	Char [♹]
ID: 9850	Hex: 267A	Char [♺]
ID: 9851	Hex: 267B	Char [♻]
ID: 9852	Hex: 267C	Char [♼]
ID: 9853	Hex: 267D	Char [♽]
ID: 9854	Hex: 267E	Char [♾]
ID: 9855	Hex: 267F	Char [♿]
ID: 9856	Hex: 2680	Char [⚀]
ID: 9857	Hex: 2681	Char [⚁]
ID: 9858	Hex: 2682	Char [⚂]
ID: 9859	Hex: 2683	Char [⚃]
ID: 9860	Hex: 2684	Char [⚄]
ID: 9861	Hex: 2685	Char [⚅]
ID: 9862	Hex: 2686	Char [⚆]
ID: 9863	Hex: 2687	Char [⚇]
ID: 9864	Hex: 2688	Char [⚈]
ID: 9865	Hex: 2689	Char [⚉]
ID: 9866	Hex: 268A	Char [⚊]
ID: 9867	Hex: 268B	Char [⚋]
ID: 9868	Hex: 268C	Char [⚌]
ID: 9869	Hex: 268D	Char [⚍]
ID: 9870	Hex: 268E	Char [⚎]
ID: 9871	Hex: 268F	Char [⚏]
ID: 9872	Hex: 2690	Char [⚐]
ID: 9873	Hex: 2691	Char [⚑]
ID: 9874	Hex: 2692	Char [⚒]
ID: 9875	Hex: 2693	Char [⚓]
ID: 9876	Hex: 2694	Char [⚔]
ID: 9877	Hex: 2695	Char [⚕]
ID: 9878	Hex: 2696	Char [⚖]
ID: 9879	Hex: 2697	Char [⚗]
ID: 9880	Hex: 2698	Char [⚘]
ID: 9881	Hex: 2699	Char [⚙]
ID: 9882	Hex: 269A	Char [⚚]
ID: 9883	Hex: 269B	Char [⚛]
ID: 9884	Hex: 269C	Char [⚜]
ID: 9885	Hex: 269D	Char [⚝]
ID: 9886	Hex: 269E	Char [⚞]
ID: 9887	Hex: 269F	Char [⚟]
ID: 9888	Hex: 26A0	Char [⚠]
ID: 9889	Hex: 26A1	Char [⚡]
ID: 9890	Hex: 26A2	Char [⚢]
ID: 9891	Hex: 26A3	Char [⚣]
ID: 9892	Hex: 26A4	Char [⚤]
ID: 9893	Hex: 26A5	Char [⚥]
ID: 9894	Hex: 26A6	Char [⚦]
ID: 9895	Hex: 26A7	Char [⚧]
ID: 9896	Hex: 26A8	Char [⚨]
ID: 9897	Hex: 26A9	Char [⚩]
ID: 9898	Hex: 26AA	Char [⚪]
ID: 9899	Hex: 26AB	Char [⚫]
ID: 9900	Hex: 26AC	Char [⚬]

Characters excluded from packing:
----------------------------------------
ID: 35	Hex: 23	Char [#]
ID: 54	Hex: 36	Char [6]
ID: 64	Hex: 40	Char [@]
ID: 65	Hex: 41	Char [A]
ID: 66	Hex: 42	Char [B]
ID: 67	Hex: 43	Char [C]
ID: 68	Hex: 44	Char [D]
ID: 79	Hex: 4F	Char [O]
ID: 81	Hex: 51	Char [Q]
ID: 84	Hex: 54	Char [T]
ID: 85	Hex: 55	Char [U]
ID: 104	Hex: 68	Char [h]
ID: 44344	Hex: AD38	Char [괸]
ID: 44348	Hex: AD3C	Char [괼]
ID: 44356	Hex: AD44	Char [굄]
ID: 44357	Hex: AD45	Char [굅]
ID: 44372	Hex: AD54	Char [굔]
ID: 44376	Hex: AD58	Char [굘]
ID: 44384	Hex: AD60	Char [굠]
ID: 44385	Hex: AD61	Char [굡]
ID: 44387	Hex: AD63	Char [굣]
ID: 44389	Hex: AD65	Char [굥]
ID: 44397	Hex: AD6D	Char [국]
ID: 44400	Hex: AD70	Char [군]
ID: 44403	Hex: AD73	Char [굳]
ID: 44404	Hex: AD74	Char [굴]
ID: 44405	Hex: AD75	Char [굵]
ID: 44406	Hex: AD76	Char [굶]
ID: 44411	Hex: AD7B	Char [굻]
ID: 44412	Hex: AD7C	Char [굼]
ID: 44413	Hex: AD7D	Char [굽]
ID: 44415	Hex: AD7F	Char [굿]
ID: 44417	Hex: AD81	Char [궁]
ID: 44418	Hex: AD82	Char [궂]
ID: 44424	Hex: AD88	Char [궈]
ID: 44537	Hex: ADF9	Char [극]
ID: 44540	Hex: ADFC	Char [근]
ID: 44543	Hex: ADFF	Char [귿]
ID: 44544	Hex: AE00	Char [글]
ID: 44545	Hex: AE01	Char [긁]
ID: 44546	Hex: AE02	Char [긂]
ID: 44551	Hex: AE07	Char [긇]
ID: 44552	Hex: AE08	Char [금]
ID: 44553	Hex: AE09	Char [급]
ID: 44555	Hex: AE0B	Char [긋]
ID: 44557	Hex: AE0D	Char [긍]
ID: 44563	Hex: AE13	Char [긓]
ID: 44572	Hex: AE1C	Char [긜]
ID: 44932	Hex: AF84	Char [꾄]
ID: 44936	Hex: AF88	Char [꾈]
ID: 44944	Hex: AF90	Char [꾐]
ID: 44945	Hex: AF91	Char [꾑]
ID: 44964	Hex: AFA4	Char [꾤]
ID: 44985	Hex: AFB9	Char [꾹]
ID: 44986	Hex: AFBA	Char [꾺]
ID: 44988	Hex: AFBC	Char [꾼]
ID: 44992	Hex: AFC0	Char [꿀]
ID: 44999	Hex: AFC7	Char [꿇]
ID: 45000	Hex: AFC8	Char [꿈]
ID: 45001	Hex: AFC9	Char [꿉]
ID: 45005	Hex: AFCD	Char [꿍]
ID: 45006	Hex: AFCE	Char [꿎]
ID: 45128	Hex: B048	Char [끈]
ID: 45130	Hex: B04A	Char [끊]
ID: 45139	Hex: B053	Char [끓]
ID: 45140	Hex: B054	Char [끔]
ID: 45141	Hex: B055	Char [끕]
ID: 45145	Hex: B059	Char [끙]
ID: 45149	Hex: B05D	Char [끝]
ID: 45160	Hex: B068	Char [끨]
ID: 45324	Hex: B10C	Char [넌]
ID: 45336	Hex: B118	Char [넘]
ID: 45337	Hex: B119	Char [넙]
ID: 45346	Hex: B122	Char [넢]
ID: 45347	Hex: B123	Char [넣]
ID: 45380	Hex: B144	Char [년]
ID: 45392	Hex: B150	Char [념]
ID: 45393	Hex: B151	Char [녑]
ID: 45400	Hex: B158	Char [녘]
ID: 45520	Hex: B1D0	Char [뇐]
ID: 45524	Hex: B1D4	Char [뇔]
ID: 45532	Hex: B1DC	Char [뇜]
ID: 45533	Hex: B1DD	Char [뇝]
ID: 45537	Hex: B1E1	Char [뇡]
ID: 45545	Hex: B1E9	Char [뇩]
ID: 45552	Hex: B1F0	Char [뇰]
ID: 45561	Hex: B1F9	Char [뇹]
ID: 45565	Hex: B1FD	Char [뇽]
ID: 45573	Hex: B205	Char [눅]
ID: 45576	Hex: B208	Char [눈]
ID: 45579	Hex: B20B	Char [눋]
ID: 45580	Hex: B20C	Char [눌]
ID: 45581	Hex: B20D	Char [눍]
ID: 45588	Hex: B214	Char [눔]
ID: 45589	Hex: B215	Char [눕]
ID: 45593	Hex: B219	Char [눙]
ID: 45597	Hex: B21D	Char [눝]
ID: 45600	Hex: B220	Char [눠]
ID: 45713	Hex: B291	Char [늑]
ID: 45716	Hex: B294	Char [는]
ID: 45719	Hex: B297	Char [늗]
ID: 45720	Hex: B298	Char [늘]
ID: 45721	Hex: B299	Char [늙]
ID: 45728	Hex: B2A0	Char [늠]
ID: 45729	Hex: B2A1	Char [늡]
ID: 45733	Hex: B2A5	Char [능]
ID: 45734	Hex: B2A6	Char [늦]
ID: 45738	Hex: B2AA	Char [늪]
ID: 45744	Hex: B2B0	Char [늰]
ID: 45748	Hex: B2B4	Char [늴]
ID: 45756	Hex: B2BC	Char [늼]
ID: 45769	Hex: B2C9	Char [닉]
ID: 45772	Hex: B2CC	Char [닌]
ID: 45784	Hex: B2D8	Char [님]
ID: 45785	Hex: B2D9	Char [닙]
ID: 45787	Hex: B2DB	Char [닛]
ID: 45789	Hex: B2DD	Char [닝]
ID: 45794	Hex: B2E2	Char [닢]
ID: 45912	Hex: B358	Char [던]
ID: 45934	Hex: B36E	Char [덮]
ID: 45937	Hex: B371	Char [덱]
ID: 45940	Hex: B374	Char [덴]
ID: 45952	Hex: B380	Char [뎀]
ID: 45953	Hex: B381	Char [뎁]
ID: 45955	Hex: B383	Char [뎃]
ID: 45957	Hex: B385	Char [뎅]
ID: 45968	Hex: B390	Char [뎐]
ID: 45996	Hex: B3AC	Char [뎬]
ID: 46108	Hex: B41C	Char [된]
ID: 46112	Hex: B420	Char [될]
ID: 46120	Hex: B428	Char [됨]
ID: 46121	Hex: B429	Char [됩]
ID: 46125	Hex: B42D	Char [됭]
ID: 46164	Hex: B454	Char [둔]
ID: 46176	Hex: B460	Char [둠]
ID: 46177	Hex: B461	Char [둡]
ID: 46304	Hex: B4E0	Char [든]
ID: 46316	Hex: B4EC	Char [듬]
ID: 46317	Hex: B4ED	Char [듭]
ID: 46357	Hex: B515	Char [딕]
ID: 46360	Hex: B518	Char [딘]
ID: 46372	Hex: B524	Char [딤]
ID: 46373	Hex: B525	Char [딥]
ID: 46375	Hex: B527	Char [딧]
ID: 46377	Hex: B529	Char [딩]
ID: 46378	Hex: B52A	Char [딪]
ID: 46382	Hex: B52E	Char [딮]
ID: 46696	Hex: B668	Char [뙨]
ID: 46749	Hex: B69D	Char [뚝]
ID: 46752	Hex: B6A0	Char [뚠]
ID: 46756	Hex: B6A4	Char [뚤]
ID: 46759	Hex: B6A7	Char [뚧]
ID: 46763	Hex: B6AB	Char [뚫]
ID: 46764	Hex: B6AC	Char [뚬]
ID: 46769	Hex: B6B1	Char [뚱]
ID: 46892	Hex: B72C	Char [뜬]
ID: 46904	Hex: B738	Char [뜸]
ID: 46920	Hex: B748	Char [띈]
ID: 46924	Hex: B74C	Char [띌]
ID: 46932	Hex: B754	Char [띔]
ID: 46933	Hex: B755	Char [띕]
ID: 47284	Hex: B8B4	Char [뢴]
ID: 47288	Hex: B8B8	Char [뢸]
ID: 47296	Hex: B8C0	Char [룀]
ID: 47297	Hex: B8C1	Char [룁]
ID: 47299	Hex: B8C3	Char [룃]
ID: 47301	Hex: B8C5	Char [룅]
ID: 47337	Hex: B8E9	Char [룩]
ID: 47340	Hex: B8EC	Char [룬]
ID: 47344	Hex: B8F0	Char [룰]
ID: 47352	Hex: B8F8	Char [룸]
ID: 47353	Hex: B8F9	Char [룹]
ID: 47355	Hex: B8FB	Char [룻]
ID: 47357	Hex: B8FD	Char [룽]
ID: 47477	Hex: B975	Char [륵]
ID: 47480	Hex: B978	Char [른]
ID: 47484	Hex: B97C	Char [를]
ID: 47492	Hex: B984	Char [름]
ID: 47493	Hex: B985	Char [릅]
ID: 47495	Hex: B987	Char [릇]
ID: 47497	Hex: B989	Char [릉]
ID: 47498	Hex: B98A	Char [릊]
ID: 47501	Hex: B98D	Char [릍]
ID: 47502	Hex: B98E	Char [릎]
ID: 47589	Hex: B9E5	Char [맥]
ID: 47592	Hex: B9E8	Char [맨]
ID: 47604	Hex: B9F4	Char [맴]
ID: 47605	Hex: B9F5	Char [맵]
ID: 47609	Hex: B9F9	Char [맹]
ID: 47610	Hex: B9FA	Char [맺]
ID: 47620	Hex: BA04	Char [먄]
ID: 47673	Hex: BA39	Char [먹]
ID: 47676	Hex: BA3C	Char [먼]
ID: 47688	Hex: BA48	Char [멈]
ID: 47689	Hex: BA49	Char [멉]
ID: 47693	Hex: BA4D	Char [멍]
ID: 47694	Hex: BA4E	Char [멎]
ID: 47699	Hex: BA53	Char [멓]
ID: 47701	Hex: BA55	Char [멕]
ID: 47704	Hex: BA58	Char [멘]
ID: 47708	Hex: BA5C	Char [멜]
ID: 47716	Hex: BA64	Char [멤]
ID: 47717	Hex: BA65	Char [멥]
ID: 47719	Hex: BA67	Char [멧]
ID: 47721	Hex: BA69	Char [멩]
ID: 47732	Hex: BA74	Char [면]
ID: 47872	Hex: BB00	Char [묀]
ID: 47876	Hex: BB04	Char [묄]
ID: 47885	Hex: BB0D	Char [묍]
ID: 47887	Hex: BB0F	Char [묏]
ID: 47889	Hex: BB11	Char [묑]
ID: 47913	Hex: BB29	Char [묩]
ID: 47928	Hex: BB38	Char [문]
ID: 47940	Hex: BB44	Char [뭄]
ID: 47952	Hex: BB50	Char [뭐]
ID: 48065	Hex: BBC1	Char [믁]
ID: 48068	Hex: BBC4	Char [믄]
ID: 48072	Hex: BBC8	Char [믈]
ID: 48080	Hex: BBD0	Char [믐]
ID: 48085	Hex: BBD5	Char [믕]
ID: 48121	Hex: BBF9	Char [믹]
ID: 48124	Hex: BBFC	Char [민]
ID: 48136	Hex: BC08	Char [밈]
ID: 48137	Hex: BC09	Char [밉]
ID: 48141	Hex: BC0D	Char [밍]
ID: 48143	Hex: BC0F	Char [및]
ID: 48145	Hex: BC11	Char [밑]
ID: 48457	Hex: BD49	Char [뵉]
ID: 48460	Hex: BD4C	Char [뵌]
ID: 48464	Hex: BD50	Char [뵐]
ID: 48472	Hex: BD58	Char [뵘]
ID: 48473	Hex: BD59	Char [뵙]
ID: 48488	Hex: BD68	Char [뵨]
ID: 48500	Hex: BD74	Char [뵴]
ID: 48505	Hex: BD79	Char [뵹]
ID: 48513	Hex: BD81	Char [북]
ID: 48516	Hex: BD84	Char [분]
ID: 48519	Hex: BD87	Char [붇]
ID: 48520	Hex: BD88	Char [불]
ID: 48521	Hex: BD89	Char [붉]
ID: 48528	Hex: BD90	Char [붐]
ID: 48529	Hex: BD91	Char [붑]
ID: 48533	Hex: BD95	Char [붕]
ID: 48537	Hex: BD99	Char [붙]
ID: 48538	Hex: BD9A	Char [붚]
ID: 48653	Hex: BE0D	Char [븍]
ID: 48656	Hex: BE10	Char [븐]
ID: 48660	Hex: BE14	Char [블]
ID: 48668	Hex: BE1C	Char [븜]
ID: 48669	Hex: BE1D	Char [븝]
ID: 48673	Hex: BE21	Char [븡]
ID: 48708	Hex: BE44	Char [비]
ID: 49104	Hex: BFD0	Char [뿐]
ID: 49116	Hex: BFDC	Char [뿜]
ID: 49244	Hex: C05C	Char [쁜]
ID: 49256	Hex: C068	Char [쁨]
ID: 49356	Hex: C0CC	Char [샌]
ID: 49468	Hex: C13C	Char [센]
ID: 49524	Hex: C174	Char [셴]
ID: 49636	Hex: C1E4	Char [쇤]
ID: 49640	Hex: C1E8	Char [쇨]
ID: 49648	Hex: C1F0	Char [쇰]
ID: 49649	Hex: C1F1	Char [쇱]
ID: 49653	Hex: C1F5	Char [쇵]
ID: 49692	Hex: C21C	Char [순]
ID: 49704	Hex: C228	Char [숨]
ID: 49705	Hex: C229	Char [숩]
ID: 49713	Hex: C231	Char [숱]
ID: 49714	Hex: C232	Char [숲]
ID: 49716	Hex: C234	Char [숴]
ID: 49832	Hex: C2A8	Char [슨]
ID: 49844	Hex: C2B4	Char [슴]
ID: 49845	Hex: C2B5	Char [습]
ID: 50224	Hex: C430	Char [쐰]
ID: 50228	Hex: C434	Char [쐴]
ID: 50236	Hex: C43C	Char [쐼]
ID: 50237	Hex: C43D	Char [쐽]
ID: 50280	Hex: C468	Char [쑨]
ID: 50292	Hex: C474	Char [쑴]
ID: 50293	Hex: C475	Char [쑵]
ID: 50417	Hex: C4F1	Char [쓱]
ID: 50420	Hex: C4F4	Char [쓴]
ID: 50424	Hex: C4F8	Char [쓸]
ID: 50426	Hex: C4FA	Char [쓺]
ID: 50431	Hex: C4FF	Char [쓿]
ID: 50432	Hex: C500	Char [씀]
ID: 50433	Hex: C501	Char [씁]
ID: 50435	Hex: C503	Char [씃]
ID: 50448	Hex: C510	Char [씐]
ID: 50452	Hex: C514	Char [씔]
ID: 50460	Hex: C51C	Char [씜]
ID: 50465	Hex: C521	Char [씡]
ID: 50532	Hex: C564	Char [앤]
ID: 50641	Hex: C5D1	Char [엑]
ID: 50644	Hex: C5D4	Char [엔]
ID: 50656	Hex: C5E0	Char [엠]
ID: 50657	Hex: C5E1	Char [엡]
ID: 50659	Hex: C5E3	Char [엣]
ID: 50661	Hex: C5E5	Char [엥]
ID: 50700	Hex: C60C	Char [옌]
ID: 50837	Hex: C695	Char [욕]
ID: 50840	Hex: C698	Char [욘]
ID: 50844	Hex: C69C	Char [욜]
ID: 50852	Hex: C6A4	Char [욤]
ID: 50853	Hex: C6A5	Char [욥]
ID: 50857	Hex: C6A9	Char [용]
ID: 50865	Hex: C6B1	Char [욱]
ID: 50868	Hex: C6B4	Char [운]
ID: 50871	Hex: C6B7	Char [욷]
ID: 50872	Hex: C6B8	Char [울]
ID: 50873	Hex: C6B9	Char [욹]
ID: 50880	Hex: C6C0	Char [움]
ID: 50881	Hex: C6C1	Char [웁]
ID: 50885	Hex: C6C5	Char [웅]
ID: 50892	Hex: C6CC	Char [워]
ID: 51005	Hex: C73D	Char [윽]
ID: 51006	Hex: C73E	Char [윾]
ID: 51008	Hex: C740	Char [은]
ID: 51011	Hex: C743	Char [읃]
ID: 51012	Hex: C744	Char [을]
ID: 51018	Hex: C74A	Char [읊]
ID: 51020	Hex: C74C	Char [음]
ID: 51021	Hex: C74D	Char [읍]
ID: 51022	Hex: C74E	Char [읎]
ID: 51025	Hex: C751	Char [응]
ID: 51026	Hex: C752	Char [읒]
ID: 51028	Hex: C754	Char [읔]
ID: 51029	Hex: C755	Char [읕]
ID: 51030	Hex: C756	Char [읖]
ID: 51031	Hex: C757	Char [읗]
ID: 51036	Hex: C75C	Char [읜]
ID: 51061	Hex: C775	Char [익]
ID: 51064	Hex: C778	Char [인]
ID: 51069	Hex: C77D	Char [읽]
ID: 51075	Hex: C783	Char [잃]
ID: 51076	Hex: C784	Char [임]
ID: 51077	Hex: C785	Char [입]
ID: 51081	Hex: C789	Char [잉]
ID: 51082	Hex: C78A	Char [잊]
ID: 51085	Hex: C78D	Char [잍]
ID: 51086	Hex: C78E	Char [잎]
ID: 51120	Hex: C7B0	Char [잰]
ID: 51176	Hex: C7E8	Char [쟨]
ID: 51229	Hex: C81D	Char [젝]
ID: 51232	Hex: C820	Char [젠]
ID: 51236	Hex: C824	Char [젤]
ID: 51244	Hex: C82C	Char [젬]
ID: 51245	Hex: C82D	Char [젭]
ID: 51247	Hex: C82F	Char [젯]
ID: 51249	Hex: C831	Char [젱]
ID: 51400	Hex: C8C8	Char [죈]
ID: 51404	Hex: C8CC	Char [죌]
ID: 51412	Hex: C8D4	Char [죔]
ID: 51413	Hex: C8D5	Char [죕]
ID: 51415	Hex: C8D7	Char [죗]
ID: 51417	Hex: C8D9	Char [죙]
ID: 51425	Hex: C8E1	Char [죡]
ID: 51428	Hex: C8E4	Char [죤]
ID: 51432	Hex: C8E8	Char [죨]
ID: 51445	Hex: C8F5	Char [죵]
ID: 51453	Hex: C8FD	Char [죽]
ID: 51456	Hex: C900	Char [준]
ID: 51460	Hex: C904	Char [줄]
ID: 51461	Hex: C905	Char [줅]
ID: 51468	Hex: C90C	Char [줌]
ID: 51469	Hex: C90D	Char [줍]
ID: 51471	Hex: C90F	Char [줏]
ID: 51473	Hex: C911	Char [중]
ID: 51593	Hex: C989	Char [즉]
ID: 51596	Hex: C98C	Char [즌]
ID: 51600	Hex: C990	Char [즐]
ID: 51602	Hex: C992	Char [즒]
ID: 51608	Hex: C998	Char [즘]
ID: 51609	Hex: C999	Char [즙]
ID: 51611	Hex: C99B	Char [즛]
ID: 51613	Hex: C99D	Char [증]
ID: 51624	Hex: C9A8	Char [즨]
ID: 51664	Hex: C9D0	Char [짐]
ID: 51665	Hex: C9D1	Char [집]
ID: 51673	Hex: C9D9	Char [짙]
ID: 51674	Hex: C9DA	Char [짚]
ID: 52033	Hex: CB41	Char [쭁]
ID: 52041	Hex: CB49	Char [쭉]
ID: 52044	Hex: CB4C	Char [쭌]
